"id","created_at","updated_at","editedrecord","review","internal_notes","created_by_id","updated_by_id","name","number","description","hastype_id","parent_id","lft","rght","tree_id","level"
736,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.121",NULL,"",1,735,116,123,161,3
737,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1211",NULL,"",1,736,121,122,161,4
738,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1212",NULL,"",1,736,119,120,161,4
739,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1213",NULL,"",1,736,117,118,161,4
740,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.122",NULL,"",1,735,112,115,161,3
741,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1221",NULL,"",1,740,113,114,161,4
742,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.123",NULL,"",1,735,110,111,161,3
743,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.124",NULL,"",1,735,106,109,161,3
744,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1241",NULL,"",1,743,107,108,161,4
745,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.125",NULL,"",1,735,100,105,161,3
746,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1251",NULL,"",1,745,103,104,161,4
747,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1252",NULL,"",1,745,101,102,161,4
748,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.126",NULL,"",1,735,98,99,161,3
749,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.127",NULL,"",1,735,86,97,161,3
750,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1271",NULL,"",1,749,95,96,161,4
751,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1272",NULL,"",1,749,91,94,161,4
752,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.12721",NULL,"",1,751,92,93,161,5
753,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1273",NULL,"",1,749,89,90,161,4
754,"2011-10-03 12:14:58","2011-10-03 12:14:58",0,0,"",NULL,NULL,"4.1274",NULL,"",1,749,87,88,161,4
755,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.128",NULL,"",1,735,84,85,161,3
756,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.2",NULL,"",1,687,52,81,161,1
757,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.21",NULL,"",1,756,77,80,161,2
758,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.211",NULL,"",1,757,78,79,161,3
759,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.22",NULL,"",1,756,71,76,161,2
760,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.221",NULL,"",1,759,72,75,161,3
761,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.2211",NULL,"",1,760,73,74,161,4
762,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.23",NULL,"",1,756,69,70,161,2
763,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.24",NULL,"",1,756,61,68,161,2
764,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.241",NULL,"",1,763,66,67,161,3
765,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.242",NULL,"",1,763,64,65,161,3
766,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.243",NULL,"",1,763,62,63,161,3
767,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.25",NULL,"",1,756,59,60,161,2
768,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.26",NULL,"",1,756,57,58,161,2
769,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.27",NULL,"",1,756,55,56,161,2
770,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.28",NULL,"",1,756,53,54,161,2
771,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.3",NULL,"",1,687,48,51,161,1
772,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.31",NULL,"",1,771,49,50,161,2
773,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.4",NULL,"",1,687,10,47,161,1
774,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.41",NULL,"",1,773,43,46,161,2
775,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.411",NULL,"",1,774,44,45,161,3
776,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.42",NULL,"",1,773,41,42,161,2
777,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.43",NULL,"",1,773,37,40,161,2
778,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.431",NULL,"",1,777,38,39,161,3
779,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.44",NULL,"",1,773,31,36,161,2
780,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.441",NULL,"",1,779,34,35,161,3
781,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.442",NULL,"",1,779,32,33,161,3
782,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.45",NULL,"",1,773,29,30,161,2
783,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.46",NULL,"",1,773,11,28,161,2
784,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.461",NULL,"",1,783,24,27,161,3
785,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.4611",NULL,"",1,784,25,26,161,4
786,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.462",NULL,"",1,783,22,23,161,3
787,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.463",NULL,"",1,783,20,21,161,3
788,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.464",NULL,"",1,783,18,19,161,3
789,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.465",NULL,"",1,783,16,17,161,3
790,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.466",NULL,"",1,783,12,15,161,3
791,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.4661",NULL,"",1,790,13,14,161,4
792,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.5",NULL,"",1,687,2,9,161,1
793,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.51",NULL,"",1,792,7,8,161,2
794,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.52",NULL,"",1,792,5,6,161,2
795,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"4.53",NULL,"",1,792,3,4,161,2
796,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"5",NULL,"",1,NULL,1,302,270,0
797,"2011-10-03 12:14:59","2011-10-03 13:55:51",0,0,"",NULL,NULL,"5.01",NULL,"",1,796,300,301,270,1
798,"2011-10-03 12:14:59","2011-10-03 13:55:51",0,0,"",NULL,NULL,"5.02",NULL,"",1,796,298,299,270,1
799,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"5.1",NULL,"",1,796,234,297,270,1
800,"2011-10-03 12:14:59","2011-10-03 13:55:52",0,0,"",NULL,NULL,"5.101",NULL,"",1,799,295,296,270,2
801,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"5.11",NULL,"",1,799,293,294,270,2
802,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"5.12",NULL,"",1,799,281,292,270,2
803,"2011-10-03 12:14:59","2011-10-03 12:14:59",0,0,"",NULL,NULL,"5.121",NULL,"",1,802,290,291,270,3
804,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.122",NULL,"",1,802,288,289,270,3
805,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.123",NULL,"",1,802,286,287,270,3
806,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.124",NULL,"",1,802,282,285,270,3
807,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1241",NULL,"",1,806,283,284,270,4
808,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.13",NULL,"",1,799,259,280,270,2
809,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.131",NULL,"",1,808,276,279,270,3
810,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1311",NULL,"",1,809,277,278,270,4
811,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.132",NULL,"",1,808,274,275,270,3
812,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.133",NULL,"",1,808,272,273,270,3
813,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.134",NULL,"",1,808,270,271,270,3
814,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.135",NULL,"",1,808,268,269,270,3
815,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.136",NULL,"",1,808,260,267,270,3
816,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1361",NULL,"",1,815,265,266,270,4
817,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1362",NULL,"",1,815,263,264,270,4
818,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1363",NULL,"",1,815,261,262,270,4
819,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.14",NULL,"",1,799,251,258,270,2
820,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.141",NULL,"",1,819,256,257,270,3
821,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.142",NULL,"",1,819,254,255,270,3
822,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.143",NULL,"",1,819,252,253,270,3
823,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.15",NULL,"",1,799,235,250,270,2
824,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.151",NULL,"",1,823,246,249,270,3
825,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.1511",NULL,"",1,824,247,248,270,4
826,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.152",NULL,"",1,823,244,245,270,3
827,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.153",NULL,"",1,823,242,243,270,3
828,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.154",NULL,"",1,823,240,241,270,3
829,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.155",NULL,"",1,823,238,239,270,3
830,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.156",NULL,"",1,823,236,237,270,3
831,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.2",NULL,"",1,796,194,233,270,1
832,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.21",NULL,"",1,831,231,232,270,2
833,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.22",NULL,"",1,831,229,230,270,2
834,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.23",NULL,"",1,831,217,228,270,2
835,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.231",NULL,"",1,834,226,227,270,3
836,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.232",NULL,"",1,834,224,225,270,3
837,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.233",NULL,"",1,834,222,223,270,3
838,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.234",NULL,"",1,834,218,221,270,3
839,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.2341",NULL,"",1,838,219,220,270,4
840,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.24",NULL,"",1,831,211,216,270,2
841,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.241",NULL,"",1,840,214,215,270,3
842,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.242",NULL,"",1,840,212,213,270,3
843,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.25",NULL,"",1,831,195,210,270,2
844,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.251",NULL,"",1,843,208,209,270,3
845,"2011-10-03 12:15:00","2011-10-03 12:15:00",0,0,"",NULL,NULL,"5.252",NULL,"",1,843,200,207,270,3
846,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.2521",NULL,"",1,845,205,206,270,4
847,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.2522",NULL,"",1,845,203,204,270,4
848,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.2523",NULL,"",1,845,201,202,270,4
849,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.253",NULL,"",1,843,198,199,270,3
850,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.254",NULL,"",1,843,196,197,270,3
851,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.3",NULL,"",1,796,188,193,270,1
852,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.31",NULL,"",1,851,191,192,270,2
853,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.32",NULL,"",1,851,189,190,270,2
854,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4",NULL,"",1,796,132,187,270,1
855,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.41",NULL,"",1,854,185,186,270,2
856,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.42",NULL,"",1,854,183,184,270,2
857,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.43",NULL,"",1,854,181,182,270,2
858,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.44",NULL,"",1,854,175,180,270,2
859,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.441",NULL,"",1,858,178,179,270,3
860,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.442",NULL,"",1,858,176,177,270,3
861,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.45",NULL,"",1,854,163,174,270,2
862,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.451",NULL,"",1,861,172,173,270,3
863,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.452",NULL,"",1,861,170,171,270,3
864,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.453",NULL,"",1,861,168,169,270,3
865,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.454",NULL,"",1,861,164,167,270,3
866,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4541",NULL,"",1,865,165,166,270,4
867,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.46",NULL,"",1,854,157,162,270,2
868,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.461",NULL,"",1,867,158,161,270,3
869,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4611",NULL,"",1,868,159,160,270,4
870,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.47",NULL,"",1,854,133,156,270,2
871,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.471",NULL,"",1,870,152,155,270,3
872,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4711",NULL,"",1,871,153,154,270,4
873,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.472",NULL,"",1,870,150,151,270,3
874,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.473",NULL,"",1,870,140,149,270,3
875,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4731",NULL,"",1,874,147,148,270,4
876,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4732",NULL,"",1,874,143,146,270,4
877,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.47321",NULL,"",1,876,144,145,270,5
878,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.4733",NULL,"",1,874,141,142,270,4
879,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.474",NULL,"",1,870,138,139,270,3
880,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.475",NULL,"",1,870,136,137,270,3
881,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.476",NULL,"",1,870,134,135,270,3
882,"2011-10-03 12:15:01","2011-10-03 12:15:01",0,0,"",NULL,NULL,"5.5",NULL,"",1,796,26,131,270,1
883,"2011-10-03 12:15:02","2011-10-03 13:55:52",0,0,"",NULL,NULL,"5.501",NULL,"",1,882,129,130,270,2
884,"2011-10-03 12:15:02","2011-10-03 13:55:52",0,0,"",NULL,NULL,"5.502",NULL,"",1,882,127,128,270,2
885,"2011-10-03 12:15:02","2011-10-03 13:55:53",0,0,"",NULL,NULL,"5.503",NULL,"",1,882,125,126,270,2
886,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.51",NULL,"",1,882,111,124,270,2
887,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.511",NULL,"",1,886,122,123,270,3
888,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.512",NULL,"",1,886,120,121,270,3
889,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.513",NULL,"",1,886,118,119,270,3
890,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.514",NULL,"",1,886,116,117,270,3
891,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.515",NULL,"",1,886,112,115,270,3
892,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5151",NULL,"",1,891,113,114,270,4
893,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.52",NULL,"",1,882,93,110,270,2
894,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.521",NULL,"",1,893,108,109,270,3
895,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.522",NULL,"",1,893,106,107,270,3
896,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.523",NULL,"",1,893,104,105,270,3
897,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.524",NULL,"",1,893,102,103,270,3
898,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.525",NULL,"",1,893,100,101,270,3
899,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.526",NULL,"",1,893,94,99,270,3
900,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5261",NULL,"",1,899,97,98,270,4
901,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5262",NULL,"",1,899,95,96,270,4
902,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.53",NULL,"",1,882,69,92,270,2
903,"2011-10-03 12:15:02","2011-10-03 13:55:53",0,0,"",NULL,NULL,"5.5301",NULL,"",1,902,90,91,270,3
904,"2011-10-03 12:15:02","2011-10-03 13:55:53",0,0,"",NULL,NULL,"5.5302",NULL,"",1,902,88,89,270,3
905,"2011-10-03 12:15:02","2011-10-03 13:55:53",0,0,"",NULL,NULL,"5.5303",NULL,"",1,902,86,87,270,3
906,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.531",NULL,"",1,902,84,85,270,3
907,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.532",NULL,"",1,902,80,83,270,3
908,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5321",NULL,"",1,907,81,82,270,4
909,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.533",NULL,"",1,902,78,79,270,3
910,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.534",NULL,"",1,902,76,77,270,3
911,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.535",NULL,"",1,902,70,75,270,3
912,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5351",NULL,"",1,911,73,74,270,4
913,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5352",NULL,"",1,911,71,72,270,4
914,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.54",NULL,"",1,882,57,68,270,2
915,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.541",NULL,"",1,914,66,67,270,3
916,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.542",NULL,"",1,914,58,65,270,3
917,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5421",NULL,"",1,916,63,64,270,4
918,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5422",NULL,"",1,916,61,62,270,4
919,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.5423",NULL,"",1,916,59,60,270,4
920,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.55",NULL,"",1,882,27,56,270,2
921,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.551",NULL,"",1,920,54,55,270,3
922,"2011-10-03 12:15:02","2011-10-03 12:15:02",0,0,"",NULL,NULL,"5.552",NULL,"",1,920,50,53,270,3
923,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5521",NULL,"",1,922,51,52,270,4
924,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.553",NULL,"",1,920,48,49,270,3
925,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.554",NULL,"",1,920,42,47,270,3
926,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5541",NULL,"",1,925,45,46,270,4
927,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5542",NULL,"",1,925,43,44,270,4
928,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.555",NULL,"",1,920,40,41,270,3
929,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.556",NULL,"",1,920,32,39,270,3
930,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5561",NULL,"",1,929,37,38,270,4
931,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5562",NULL,"",1,929,35,36,270,4
932,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5563",NULL,"",1,929,33,34,270,4
933,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.557",NULL,"",1,920,28,31,270,3
934,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.5571",NULL,"",1,933,29,30,270,4
935,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.6",NULL,"",1,796,2,25,270,1
936,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.61",NULL,"",1,935,23,24,270,2
937,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.62",NULL,"",1,935,19,22,270,2
938,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.621",NULL,"",1,937,20,21,270,3
939,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.63",NULL,"",1,935,7,18,270,2
940,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.631",NULL,"",1,939,16,17,270,3
941,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.632",NULL,"",1,939,14,15,270,3
942,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.633",NULL,"",1,939,10,13,270,3
943,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.6331",NULL,"",1,942,11,12,270,4
944,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.634",NULL,"",1,939,8,9,270,3
945,"2011-10-03 12:15:03","2011-10-03 12:15:03",0,0,"",NULL,NULL,"5.64",NULL,"",1,935,3,6,270,2
